(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009900,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009900,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009900,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
(009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (005374,0,0,0,0), (005374,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0), (009933,0,0,0,0)
